index,lidar_rgb1_x_m,lidar_rgb1_y_m,lidar_rgb1_z_m,nearest_stereo_x_m,nearest_stereo_y_m,nearest_stereo_z_m,nearest_error_m
232,-0.06975770167095366,0.013615035763548312,-0.006771035443456076,-0.0436269,-0.02709843,0.40328,0.41289497061443703
233,-0.10278287275355973,0.010785999776351442,-0.01252496461674324,-0.0436269,-0.02709843,0.40328,0.4216970805351044
234,-0.10860866809933004,0.010275444484365105,-0.01227942166872716,-0.0436269,-0.02709843,0.40328,0.4222665859583673
235,-0.10914427561024094,0.01022018723650501,-0.01134505784532757,-0.0436269,-0.02709843,0.40328,0.4214251348609139
236,-0.1140187960563253,0.00978748711774905,-0.010535449297857987,-0.0436269,-0.02709843,0.40328,0.42137728461511786
237,-0.11549510872907705,0.009651884342434046,-0.009791084466546727,-0.0436269,-0.02709843,0.40328,0.4208840052230102
238,-0.11696581364351834,0.009516469472548942,-0.00901368365800033,-0.0436269,-0.02709843,0.40328,0.42036332939741494
239,-0.11940791938802732,0.009297774000210954,-0.008398132918875877,-0.0436269,-0.02709843,0.40328,0.4201741682786856
240,-0.12062433860673637,0.009183358349497739,-0.007490528165900293,-0.0436269,-0.02709843,0.40328,0.4194966037139378
241,-0.1208548313716094,0.00915293949067155,-0.006360653448506073,-0.0436269,-0.02709843,0.40328,0.4184301376951788
242,-0.12180610409794394,0.0090608595700573,-0.005365471240229656,-0.0436269,-0.02709843,0.40328,0.41762495536156435
243,-0.12275557671771246,0.008968279602484015,-0.004298260698162158,-0.0436269,-0.02709843,0.40328,0.4167519569412784
244,-0.1236887857284555,0.008877157873823082,-0.0032353468310980307,-0.0436269,-0.02709843,0.40328,0.415883247653078
245,-0.12411340354472067,0.008829792656939933,-0.0021045445906815573,-0.0436269,-0.02709843,0.40328,0.4148560514553636
246,-0.12452808465168357,0.008782981164655215,-0.0009394027775770537,-0.0436269,-0.02709843,0.40328,0.41379439692566394
247,-0.12467497560390113,0.00875966091973544,0.00021194014966039246,-0.0436269,-0.02709843,0.40328,0.4126965642151878
248,-0.1248109566178195,0.008737037871483106,0.0013912041757320592,-0.0436269,-0.02709843,0.40328,0.41156972193733293
249,-0.1246846212343136,0.008737065760321535,0.00259642743439009,-0.0436269,-0.02709843,0.40328,0.41036795958265077
250,-0.12429512087555752,0.00875990386072555,0.0038182671194670094,-0.0436269,-0.02709843,0.40328,0.4091000586683083
251,-0.12439079684901262,0.00874036597887991,0.005044834843976708,-0.0436269,-0.02709843,0.40328,0.4079196895202521
252,-0.12571235241038892,0.00861477847304689,0.006171496659290456,-0.0436269,-0.02709843,0.40328,0.40707323442146853
253,-0.12776562533923294,0.008425623859807522,0.007267788555361307,-0.0436269,-0.02709843,0.40328,0.40640737581596453
254,-0.12781601157736847,0.008409879323948589,0.008511707765645833,-0.0436269,-0.02709843,0.40328,0.40520445591436954
255,-0.12859957622000173,0.008329566663136709,0.009821008823543524,-0.0436269,-0.02709843,0.40328,0.4040859764816732
256,-0.1301124793515747,0.008185993720339117,0.011089059453375835,-0.0436269,-0.02709843,0.40328,0.4031606129570443
257,-0.13011490213542873,0.008174166928054906,0.012362266102235783,-0.0436269,-0.02709843,0.40328,0.401921640725142
258,-0.1301009431538048,0.00816351752796517,0.013663090777002942,-0.0436269,-0.02709843,0.40328,0.400652593945568
259,-0.13057232007989494,0.008111658920006424,0.014839222857238682,-0.0436269,-0.02709843,0.40328,0.399606673845541
260,-0.1317720489708534,0.007994853312929161,0.016168426978711407,-0.0436269,-0.02709843,0.40328,0.39856803156775117
261,-0.13270714155929828,0.007901237661751145,0.017486694224369922,-0.0436269,-0.02709843,0.40328,0.3974880387558659
262,-0.1321323579982068,0.007939776719527324,0.018759555298811653,-0.0436269,-0.02709843,0.40328,0.39612733359210694
263,-0.13253753200299145,0.007892485969945445,0.02006815684787302,-0.0436269,-0.02709843,0.40328,0.39494402314206195
264,-0.1346597744051604,0.007693581489288599,0.021573538904402112,-0.0436269,-0.02709843,0.40328,0.39395087349574653
265,-0.13626787058831613,0.0075397733092340165,0.02305307877505544,-0.0436269,-0.02709843,0.40328,0.3928799640911169
266,-0.13735718440346284,0.007431106385100125,0.02454618918798375,-0.0436269,-0.02709843,0.40328,0.3916847642550271
267,-0.1381826645759334,0.0073457558121487534,0.026006831378315328,-0.0436269,-0.02709843,0.40328,0.3904641319156566
268,-0.13849114403203833,0.0073056722219180924,0.02745022289439697,-0.0436269,-0.02709843,0.40328,0.38914121910267174
269,-0.13903141165580532,0.007245202432758823,0.028911382955064763,-0.0436269,-0.02709843,0.40328,0.3878574059639658
270,-0.14052993816811557,0.007099209693002314,0.030582175424669195,-0.0436269,-0.02709843,0.40328,0.3866048962571061
271,-0.14151897345165013,0.006998387104883109,0.03217450997876016,-0.0436269,-0.02709843,0.40328,0.38531121928286965
272,-0.14076773800744743,0.00705188006057072,0.03349581704353946,-0.0436269,-0.02709843,0.40328,0.38385274266416197
273,-0.1390316001281435,0.007193554995621092,0.034570846453255255,-0.0436269,-0.02709843,0.40328,0.38239303988257667
274,-0.1387397741814671,0.007206392323069594,0.03595474298069132,-0.0436269,-0.02709843,0.40328,0.3809870392992105
275,-0.14086413584003998,0.00700360021776863,0.03786599319869408,-0.0436269,-0.02709843,0.40328,0.37966488495167683
276,-0.14198256323985828,0.006889942696388188,0.039627697064162165,-0.0436269,-0.02709843,0.40328,0.37824865287326453
277,-0.14235875770010523,0.006842738496791175,0.0412039738981575,-0.0436269,-0.02709843,0.40328,0.3768275883232855
278,-0.1422241318227327,0.0068408871615396275,0.042694476690829514,-0.0436269,-0.02709843,0.40328,0.37536010841942913
279,-0.14207881974065337,0.006840239488913928,0.044155245177392125,-0.0436269,-0.02709843,0.40328,0.3739187121737772
280,-0.14309915182767868,0.006734349823790092,0.04600367595810789,-0.0436269,-0.02709843,0.40328,0.3724053673017634
281,-0.14386279041359906,0.006651540268515844,0.04777724499716912,-0.0436269,-0.02709843,0.40328,0.3709022823261345
282,-0.14411608547208055,0.0066141586407516394,0.04945225179939351,-0.0436269,-0.02709843,0.40328,0.36936254605253976
283,-0.14412022506535388,0.006599424666356855,0.051027705718264885,-0.0436269,-0.02709843,0.40328,0.3678534118620513
284,-0.14432692747940676,0.0065659199725609674,0.05272336273124617,-0.0436269,-0.02709843,0.40328,0.36628368777029235
285,-0.1456900357727463,0.00642778606465526,0.054827868775605554,-0.10025878,-0.08243089,0.40537772,0.36447916470835073
286,-0.14607547994648074,0.006377538496689032,0.05664927554744714,-0.10025878,-0.08243089,0.40537772,0.3627638831751786
287,-0.14667790789404128,0.006307666152761727,0.05854657872046817,-0.10025878,-0.08243089,0.40537772,0.36100014867556884
288,-0.14700770827824752,0.006261951881318839,0.060403255154141425,-0.10025878,-0.08243089,0.40537772,0.359248192607612
289,-0.14801107416173667,0.006154955597384614,0.06253525243604621,-0.10025878,-0.08243089,0.40537772,0.3573075582789334
290,-0.15033389975636208,0.0059267544918887045,0.06533355420211723,-0.10025878,-0.08243089,0.40537772,0.35488677863784523
291,-0.15171298389711044,0.0057843617739179905,0.06775209002583814,-0.10025878,-0.08243089,0.40537772,0.3527329468020684
292,-0.15235846838682018,0.005708183641653975,0.06992879819733255,-0.10025878,-0.08243089,0.40537772,0.3507261794776443
293,-0.15320919504700486,0.0056131880960800535,0.07220520227056666,-0.10025878,-0.08243089,0.40537772,0.3486537432921211
294,-0.15378274380880677,0.00554281166708318,0.07443396257686816,-0.10025878,-0.08243089,0.40537772,0.3465948029964618
295,-0.15411606253748716,0.0054945334535939465,0.07653803246664043,-0.10025878,-0.08243089,0.40537772,0.3446259233848407
296,-0.15439841046189942,0.005450228987158284,0.07869401354829315,-0.10025878,-0.08243089,0.40537772,0.34260244412731655
297,-0.15400946939818674,0.005467929325980744,0.08047367309231501,-0.10025878,-0.08243089,0.40537772,0.3408489089709294
298,-0.1531426559485228,0.005529244022101882,0.08204300629857496,-0.10025878,-0.08243089,0.40537772,0.3392329975060023
299,-0.1529223334583238,0.005531134949000037,0.08394291420762681,-0.10025878,-0.08243089,0.40537772,0.3373886513662943
300,-0.15372373524256353,0.005437691755281389,0.08652090575937076,-0.10025878,-0.08243089,0.40537772,0.3350359041751451
301,-0.15407618777026474,0.005385827818979918,0.08883502298696269,-0.10025878,-0.08243089,0.40537772,0.332877407373791
302,-0.1528941699871601,0.005475856860276254,0.09027150674471418,-0.10025878,-0.08243089,0.40537772,0.3313457500176255
303,-0.15232305345894062,0.005509028479655783,0.09209764078349565,-0.10025878,-0.08243089,0.40537772,0.3295277315597507
304,-0.1519330425658103,0.005525154633164537,0.09406008450714562,-0.10025878,-0.08243089,0.40537772,0.32760519740702115
305,-0.15112495314416796,0.005580611491677698,0.09570987627293909,-0.10025878,-0.08243089,0.40537772,0.32592570534359433
306,-0.1516985296411765,0.00550611596774063,0.09838988050545214,-0.10025878,-0.08243089,0.40537772,0.3234509212527422
307,-0.15224829936238748,0.005433754783676666,0.10106362150662407,-0.10025878,-0.08243089,0.40537772,0.32098314047365456
308,-0.15172493528166042,0.005461252514167771,0.10305498375470978,-0.10025878,-0.08243089,0.40537772,0.3190185428874724
309,-0.15119641030001754,0.0054894985074805235,0.10501368536500676,-0.10025878,-0.08243089,0.40537772,0.3170854619784688
310,-0.16129180040011354,0.004464533625994601,0.12081086402415296,-0.10025878,-0.08243089,0.40537772,0.30373366580983446
311,-0.16647916323162107,0.003919641351946763,0.13092622248592437,-0.10025878,-0.08243089,0.40537772,0.2952374940752359
312,-0.16653928535338114,0.0038872863511246816,0.13389776136272472,-0.10025878,-0.08243089,0.40537772,0.2924812829912029
313,-0.16596022933819005,0.003914778694744237,0.13642235555969381,-0.10025878,-0.08243089,0.40537772,0.2900159357840517
314,-0.16570506268151108,0.0039108734040784205,0.13929086024613102,-0.10025878,-0.08243089,0.40537772,0.2872983344160374
315,-0.165219772347163,0.003928505344014529,0.1419995082650147,-0.10025878,-0.08243089,0.40537772,0.2846857181307674
316,-0.16497290966596528,0.0039214071668250226,0.1451385772286728,-0.10025878,-0.08243089,0.40537772,0.28172513064113797
317,-0.16611317826803326,0.0037805839956619614,0.14966911740017358,-0.10025878,-0.08243089,0.40537772,0.2777698858107289
318,-0.17545086172003976,0.0027760493979340026,0.17047361556652824,-0.10025878,-0.08243089,0.40537772,0.26094828980977774
319,-0.17663044692976335,0.002624280527276519,0.17582792750004464,-0.10025878,-0.08243089,0.40537772,0.25643736229307024
320,-0.17823890134016654,0.0024298409333411933,0.18175780038499648,-0.10025878,-0.08243089,0.40537772,0.2515712849817893
321,-0.19523369811703375,0.0005896023629655411,0.2209337370070456,-0.10025878,-0.08243089,0.40537772,0.22345518585575885
322,-0.1941948037698688,0.0006437058861002501,0.224939306963966,-0.10025878,-0.08243089,0.40537772,0.21973480821730232
323,-0.19296481184548855,0.0007136115139187785,0.22904042025980784,-0.10025878,-0.08243089,0.40537772,0.21587556543573233
324,-0.1921608874657656,0.0007412190597225234,0.2337030431539446,-0.10025878,-0.08243089,0.40537772,0.21174463807211047
325,-0.19132747180605283,0.00077168154635553,0.2383347820756285,-0.10025878,-0.08243089,0.40537772,0.20765239620480588
326,-0.19162847798917879,0.0006858437862985976,0.24486493178226323,-0.10025878,-0.08243089,0.40537772,0.2025368320265926
327,-0.19332595552196014,0.0004597621085092804,0.2534117869373566,-0.0885132,0.02426261,0.41788238,0.19647611882931032
328,-0.19394636870957283,0.0003379589779871281,0.26082940308272734,-0.0885132,0.02426261,0.41788238,0.1906677202602573
329,-1.0754713271939154,-0.0895057532528833,1.6779649901438627,-0.47728142,-0.16454059,2.03336167,0.6998344031605601
330,-1.0535789177018868,-0.08772827145515834,1.6925091581300131,-0.47728142,-0.16454059,2.03336167,0.6739431526366079
331,-1.0359229302886892,-0.08635728590710677,1.7110934484038114,-0.47728142,-0.16454059,2.03336167,0.6496535789998233
332,-1.0180880651095676,-0.08497101802723996,1.7297133851257898,-0.47728142,-0.16454059,2.03336167,0.625304266006273
333,-0.999214836361178,-0.0834805585550784,1.7468434774229957,-0.47728142,-0.16454059,2.03336167,0.6008975740422787
334,-0.9820937234664245,-0.08214396606262288,1.7640821408490757,-0.50068325,-0.17162578,2.07055736,0.5776591546425085
335,-0.9649075075761607,-0.08082500900116461,1.7838765384124542,-0.50068325,-0.17162578,2.07055736,0.5531137629839189
336,-0.9478361706851052,-0.079522721405084,1.8043994269395673,-0.50068325,-0.17162578,2.07055736,0.5284588472253636
337,-0.928291019652655,-0.07796441724836171,1.820519123876982,-0.50068325,-0.17162578,2.07055736,0.5041229761311442
338,-0.9083648337101328,-0.07639175285292359,1.8387089860547055,-0.50068325,-0.17162578,2.07055736,0.47856813738915926
339,-0.8893615617773379,-0.07490994766249673,1.8580314480086022,-0.50068325,-0.17162578,2.07055736,0.45342259045904726
340,-0.8707258176975378,-0.073460507513839,1.877386500005227,-0.50068325,-0.17162578,2.07055736,0.42881569908480405
341,-0.8517332797471554,-0.07199077564170467,1.8979297023609274,-0.50068325,-0.17162578,2.07055736,0.40368746037115033
342,-0.8314199995593881,-0.07041022724657602,1.918957566119344,-0.50068325,-0.17162578,2.07055736,0.3776425335326357
343,-0.8110887284380515,-0.06880748158956033,1.9377243726591322,-0.50068325,-0.17162578,2.07055736,0.3529415901509384
344,-0.7905055930607929,-0.06718293964564045,1.9565108547934997,-0.50068325,-0.17162578,2.07055736,0.3284994715191342
345,-0.7696639953603794,-0.06553600471905112,1.975314710865738,-0.52457589,-0.15484023,2.13120127,0.3038816272183803
346,-0.7499760784982678,-0.06399483004668904,1.9946774559264469,-0.52457589,-0.15484023,2.13120127,0.278741607007138
347,-0.7295029933100883,-0.0624041073059341,2.0161184581023535,-0.52457589,-0.15484023,2.13120127,0.2525541685342871
348,-0.7085212290768954,-0.06074814303966167,2.0352731372673607,-0.52457589,-0.15484023,2.13120127,0.22779687277536703
349,-0.6870809100858934,-0.05906485996879553,2.0558189506065476,-0.52457589,-0.15484023,2.13120127,0.20313369276136156
350,-0.6670639828893736,-0.057503307044887736,2.076094637723456,-0.52457589,-0.15484023,2.13120127,0.18114655422194054
351,-0.6443260866897773,-0.055668526219469466,2.092444340720543,-0.52457589,-0.15484023,2.13120127,0.1602411807406151
352,-0.6213524992325379,-0.053813091028657264,2.108784209877576,-0.52457589,-0.15484023,2.13120127,0.14168528324358423
353,-0.5975522380575088,-0.05186560289098589,2.1229401800710175,-0.52457589,-0.15484023,2.13120127,0.12648148801649156
354,-0.571639170888781,-0.04973095947949445,2.1367883916437616,-0.52457589,-0.15484023,2.13120127,0.11530016082222654
355,-0.5475066619169341,-0.047779399570265,2.153675680615315,-0.52457589,-0.15484023,2.13120127,0.11177182491807452
356,-0.5235681866398584,-0.04583880325219945,2.1699089777072604,-0.52845553,-0.15784602,2.14353508,0.11517415165297173
357,-0.4984035963909672,-0.043776584075056454,2.1845373922037323,-0.52845553,-0.15784602,2.14353508,0.12488452478961859
358,-0.47280225218241484,-0.04166686089709758,2.198135862747395,-0.52845553,-0.15784602,2.14353508,0.13991472337937516
359,-0.44684183658743454,-0.03951855646958878,2.210939483562891,-0.52845553,-0.15784602,2.14353508,0.158762518239193
360,-0.4211451237936903,-0.037384953654378904,2.222832530677265,-0.52756166,-0.1779063,2.23110213,0.17646278426312276
361,-0.3950632272353546,-0.03524064798596896,2.2372363224754452,-0.52756166,-0.1779063,2.23110213,0.1947997722457644
362,-0.36959216336161305,-0.03316399057260047,2.253213243381024,-0.52756166,-0.1779063,2.23110213,0.21539173461744285
363,-0.3428279523755286,-0.030950027627717258,2.2665073461087415,-0.52756166,-0.1779063,2.23110213,0.2386969167164648
364,-0.3164643469957372,-0.028771879434873554,2.2798958164473326,-0.52756166,-0.1779063,2.23110213,0.2630284676456834
365,-0.28954113762076283,-0.026569908458553282,2.296025074552421,-0.52756166,-0.1779063,2.23110213,0.2894329995142706
366,-0.26218466121918677,-0.024320382877794616,2.311085492588504,-0.52756166,-0.1779063,2.23110213,0.31687682734959466
367,-0.23455944806643533,-0.022051203462391637,2.326561798012479,-0.52756166,-0.1779063,2.23110213,0.34533122582784415
368,-0.20727466060467473,-0.019815038172017588,2.3424010488220004,-0.55819434,0.03237696,2.45040584,0.3708553100300832
369,-0.1790922259332783,-0.0175116180793988,2.3594534120897763,-0.02516108,0.30571654,2.43129873,0.36514790095159266
370,-0.15313372806174072,-0.01540695884775016,2.3770228025487903,-0.02516108,0.30571654,2.43129873,0.34991881410527803
371,-0.12477211443303965,-0.01307247961111149,2.39238433830906,-0.02516108,0.30571654,2.43129873,0.3362486090471003
372,-0.09671192812153287,-0.010763265943497129,2.407632454771436,-0.02516108,0.30571654,2.43129873,0.32532919331061944
373,-0.067714657465727,-0.008408101086854025,2.426806030760332,-0.02516108,0.30571654,2.43129873,0.3170256794638797
374,-0.036270494945103815,-0.005820303021409998,2.443882064096296,-0.02411521,0.30479806,2.45473313,0.3110454372426055
375,-0.005761497273229155,-0.00326937409883616,2.4560554795185516,-0.02411521,0.30479806,2.45473313,0.3086165117607073
376,0.02450231141495812,-0.0007865976104067945,2.4733543303674708,-0.02411521,0.30479806,2.45473313,0.30998773436787613
377,0.055925134357300746,0.001785021615917315,2.4919996927393293,-0.02411521,0.30479806,2.45473313,0.3156139332380515
